IdSensore	Tipologia	Unità DiMisura	IdStazione	NomeStazione	Quota	Provincia	DataStart	DataStop	Storico	UTM_Nord	UTM_Est	lng	lat	location
4085	Radiazione Globale	W/m²	150	Pieve San Giacomo	39	CR	04/07/2002		N	4997168	593999	10.195182889569637	45.121730206732785	(45.121730206732785, 10.195182889569637)
9027	Temperatura	°C	1206	Cavaria con Premezzo v. Cantalupa	274	VA	01/01/2004		N	5059567	485026	8.807691068181894	45.68949337565816	(45.68949337565816, 8.807691068181894)
2384	Radiazione Globale	W/m²	127	Casatenovo tetto	360	LC	10/11/2003		N	5060979	524066	9.309144812286515	45.70194614072786	(45.70194614072786, 9.309144812286515)
2103	Precipitazione	mm	107	Sondrio Fond.Fojanini	307	SO	29/01/2001		N	5112796	565505	9.848500587178327	46.16559148475932	(46.16559148475932, 9.848500587178327)
14019	Radiazione Globale	W/m²	1077	Oltre il Colle Zambla	1138	BG	13/01/2012		N	5082261	561209	9.78893967466926	45.891193045896635	(45.891193045896635, 9.78893967466926)
11671	Velocità Vento	m/s	1273	Val Masino Bagni	1191	SO	02/04/2012		N	5121270	545980	9.596430583118106	46.24345094940859	(46.24345094940859, 9.596430583118106)
32404	Umidità Relativa	%	1680	Vilminore di Scalve Presolana	1856	BG	15/11/2017		N	5092483	580679	10.041578002405918	45.98117244427475	(45.98117244427475, 10.041578002405918)
8146	Temperatura	°C	824	Clusone Campo Sportivo	591	BG	21/11/2001	21/07/2015	S	5081860	573451	9.94664890837357	45.88638608740617	(45.88638608740617, 9.94664890837357)
4043	Umidità Relativa	%	145	Darfo Boario Terme	222	BS	06/06/2002		N	5080789	591371	10.17735680898138	45.87460210989037	(45.87460210989037, 10.17735680898138)
5883	Temperatura	°C	575	Nibionno	310	LC	03/12/2002		N	5066429	520613	9.265020964805544	45.751111261617815	(45.751111261617815, 9.265020964805544)
6433	Radiazione Globale	W/m²	582	Bergamo v.S.Giorgio	249	BG	01/01/1989	14/04/2010	S	5058641	552746	9.677286764680007	45.67931285015467	(45.67931285015467, 9.677286764680007)
19243	Velocità Vento	m/s	502	Milano v.Juvara	122	MI	28/02/2014		N	5035546	517377	9.222315138737468	45.473225708577175	(45.473225708577175, 9.222315138737468)
14257	Temperatura	°C	1346	Campodolcino Alpe Motta	1880	SO	17/10/2012		N	5141127	528341	9.368831613649158	46.42312127327754	(46.42312127327754, 9.368831613649158)
6698	Temperatura	°C	642	Pavia v. Folperti	77	PV	01/06/2002		N	5004590	512932	9.164638300630086	45.19467609907785	(45.19467609907785, 9.164638300630086)
14589	Direzione Vento	°	1379	Gargnano	984	BS	15/07/2015		N	5065317	625847	10.61740677213208	45.72996009420703	(45.72996009420703, 10.61740677213208)
2202	Velocità Vento	m/s	115	Ispra tetto	193	VA	26/10/2001	01/08/2012	S	5073482	470058	8.614601410385973	45.8142505176502	(45.8142505176502, 8.614601410385973)
6163	Umidità Relativa	%	564	Erba v. Battisti	279	CO	21/02/2009		N	5072803	517232	9.221779204488435	45.808573806922965	(45.808573806922965, 9.221779204488435)
11644	Velocità Vento	m/s	108	Samolaco v.Vignola	206	SO	27/07/1994		N	5120369	532896	9.426654061947305	46.23610160988358	(46.23610160988358, 9.426654061947305)
9119	Precipitazione	mm	1218	Ardesio Valcanale	1002	BG	01/01/2004		N	5088916	566917	9.8634321558842	45.95055277386598	(45.95055277386598, 9.8634321558842)
14165	Umidità Relativa	%	1219	Casalbuttano ed Uniti	56	CR	09/10/2012		N	5011836	575599	9.96349170050652	45.25595602117305	(45.25595602117305, 9.96349170050652)
2064	Umidità Relativa	%	104	Segrate Milano Due	120	MI	21/06/1995	16/06/2004	S	5038760	520713	9.26512999260201	45.50206407454183	(45.50206407454183, 9.26512999260201)
5127	Velocità Vento	m/s	166	Mantova Lunetta2 SMR	25	MN	08/01/2006		N	5002119	643358	10.823931433968092	45.157985278189244	(45.157985278189244, 10.823931433968092)
7046	Temperatura	°C	695	Ponti sul Mincio v.San Martino	113	MN	19/12/2006		N	5030184	631718	10.683357343786835	45.41277169168634	(45.41277169168634, 10.683357343786835)
14700	Precipitazione	mm	1420	Gordona	1362	SO	20/03/2014		N	5126494	526127	9.339203152913957	46.29151911107429	(46.29151911107429, 9.339203152913957)
6170	Umidità Relativa	%	598	San Rocco al Porto	50	LO	23/01/2002		N	4992297	555154	9.70078817718398	45.081986696978625	(45.081986696978625, 9.70078817718398)
8164	Temperatura	°C	859	Luino v. Piero Chiara	205	VA	05/07/2000		N	5094539	480080	8.742723870723832	46.004134164051614	(46.004134164051614, 8.742723870723832)
8546	Livello Idrometrico	cm	817	Pavia SS 35	71	PV	18/04/2001		N	5003026	511523	9.14666411623237	45.18062204522296	(45.18062204522296, 9.14666411623237)
2613	Temperatura	°C	212	Canzo	1233	CO	20/04/2011		N	5077224	524701	9.318132023436622	45.84813790508536	(45.84813790508536, 9.318132023436622)
8014	Altezza Neve	cm	833	Gerola Alta Pescegallo	1875	SO	01/01/1995		N	5097116	544202	9.571116796075925	46.0261906266171	(46.0261906266171, 9.571116796075925)
2129	Precipitazione	mm	109	Sant'Angelo Lodigiano	60	LO	11/03/1993		N	5011978	529787	9.37965968313856	45.26066731979222	(45.26066731979222, 9.37965968313856)
8023	Temperatura	°C	847	Carona Carisole	1954	BG	01/01/1995		N	5098634	561423	9.793799590056548	46.03852339399498	(46.03852339399498, 9.793799590056548)
2461	Radiazione Globale	W/m²	134	Corzano Bargnano	93	BS	12/09/2003		N	5031659	581271	10.039027376964667	45.43372847020967	(45.43372847020967, 10.039027376964667)
19046	Velocità Vento	m/s	687	Ferno	215	VA	11/11/2013		N	5051773	481053	8.756970445453431	45.61924377994763	(45.61924377994763, 8.756970445453431)
11830	Direzione Vento	°	108	Samolaco v.Vignola	206	SO	15/05/2012		N	5120369	532896	9.426654061947305	46.23610160988358	(46.23610160988358, 9.426654061947305)
2465	Precipitazione	mm	134	Corzano Bargnano	93	BS	03/05/1998		N	5031659	581271	10.039027376964667	45.43372847020967	(45.43372847020967, 10.039027376964667)
8170	Precipitazione	mm	819	Lozio	994	BS	21/11/2001		N	5092660	597684	10.261102117170282	45.98055370544061	(45.98055370544061, 10.261102117170282)
11836	Direzione Vento	°	119	San Giovanni Bianco Cornalita	700	BG	10/05/2012		N	5081179	550210	9.647067600267716	45.882345916395245	(45.882345916395245, 9.647067600267716)
6986	Precipitazione	mm	679	Valmadrera v.Pozzi	247	LC	21/01/2006		N	5076576	527307	9.351658166127958	45.842207261022544	(45.842207261022544, 9.351658166127958)
9034	Temperatura	°C	1209	Rota d'Imagna	674	BG	02/01/2004		N	5076380	539709	9.511348909108976	45.839840095961094	(45.839840095961094, 9.511348909108976)
9113	Precipitazione	mm	1221	Casnigo Campo Sportivo	501	BG	18/02/2004		N	5075977	568047	9.876177757774837	45.83399769226135	(45.83399769226135, 9.876177757774837)
8013	Temperatura	°C	833	Gerola Alta Pescegallo	1875	SO	01/01/1995		N	5097116	544202	9.571116796075925	46.0261906266171	(46.0261906266171, 9.571116796075925)
14092	Temperatura	°C	1326	Toscolano-Maderno	70	BS	22/03/2012		N	5054923	626016	10.616881058085147	45.63641191007713	(45.63641191007713, 10.616881058085147)
19080	Velocità Vento	m/s	654	Sarezzo v.Minelli	269	BS	30/01/2014		N	5055826	593900	10.205090218837002	45.64962671224069	(45.64962671224069, 10.205090218837002)
9322	Precipitazione	mm	625	Casalmaggiore	23	CR	20/01/2004	21/02/2007	S	4981793	612537	10.427376916159512	44.980660403835316	(44.980660403835316, 10.427376916159512)
8228	Precipitazione	mm	907	Varese v.Appiani	416	VA	27/08/2003		N	5075452	486300	8.823602804255973	45.83249554701535	(45.83249554701535, 8.823602804255973)
19104	Velocità Vento	m/s	594	Bergamo v.Goisis	290	BG	30/01/2014		N	5062715	553620	9.688958745309764	45.715912469852206	(45.715912469852206, 9.688958745309764)
9014	Temperatura	°C	1237	Monno	1728	BS	11/10/2004		N	5122691	600885	10.308798780947582	46.25030387115852	(46.25030387115852, 10.308798780947582)
5902	Precipitazione	mm	525	Corsico	119	MI	29/03/2002		N	5031403	507619	9.097410841871474	45.43610851009912	(45.43610851009912, 9.097410841871474)
9341	Precipitazione	mm	503	Milano P.zza Zavattari	122	MI	22/11/2004		N	5035847	511082	9.141786267186658	45.47606340509791	(45.47606340509791, 9.141786267186658)
2395	Precipitazione	mm	128	Capralba	96	CR	20/03/1996	10/02/2012	S	5032570	550482	9.645524773488086	45.44483042325703	(45.44483042325703, 9.645524773488086)
9017	Temperatura	°C	1205	Molteno Cimitero	278	LC	01/01/2004		N	5069985	523872	9.30709688159315	45.78301246418984	(45.78301246418984, 9.30709688159315)
2362	Umidità Relativa	%	125	Castello d'Agogna	106	PV	01/01/1993		N	5010411	476502	8.700571652227913	45.246800446962254	(45.246800446962254, 8.700571652227913)
2623	Radiazione Globale	W/m²	214	Bigarello	15	MN	25/11/2009		N	5005622	648246	10.887128700975579	45.18849105038444	(45.18849105038444, 10.887128700975579)
9815	Direzione Vento	°	671	Mantova Tridolino	22	MN	30/12/2004		N	5001664	646147	10.859263911962309	45.153319585785574	(45.153319585785574, 10.859263911962309)
14310	Livello Idrometrico	cm	1351	Salerano sul Lambro SP115	74	LO	16/11/2012		N	5016386	529850	9.380727928541623	45.30034230843948	(45.30034230843948, 9.380727928541623)
6060	Direzione Vento	°	513	Trezzo sull'Adda	199	MI	22/02/2001		N	5051253	539618	9.50812248390592	45.61369175877737	(45.61369175877737, 9.50812248390592)
19401	Temperatura	°C	1652	Tirano eliporto	481	SO	07/12/2016		N	5118967	591186	10.182280729237092	46.218166183274214	(46.218166183274214, 10.182280729237092)
10461	Direzione Vento	°	1266	Bertonico	65	LO	03/03/2009		N	5009105	552297	9.666250375296032	45.23349364130374	(45.23349364130374, 9.666250375296032)
14530	Direzione Vento	°	1375	Varano Borghi	241	VA	27/03/2013		N	5068133	477631	8.712323647148091	45.766393707414714	(45.766393707414714, 8.712323647148091)
2417	Precipitazione	mm	130	Brescia ITAS Pastori	149	BS	11/10/1990		N	5042175	598502	10.261382196949356	45.526145786352885	(45.526145786352885, 10.261382196949356)
11852	Direzione Vento	°	212	Canzo	1233	CO	16/05/2012		N	5077224	524701	9.318132023436622	45.84813790508536	(45.84813790508536, 9.318132023436622)
6437	Radiazione Globale	W/m²	625	Casalmaggiore	23	CR	01/01/2002	21/02/2007	S	4981793	612537	10.427376916159512	44.980660403835316	(44.980660403835316, 10.427376916159512)
14339	Direzione Vento	°	133	Bema	800	SO	15/11/2012		N	5105966	543983	9.569105234399471	46.10585292565578	(46.10585292565578, 9.569105234399471)
8174	Precipitazione	mm	909	Bienno	501	BS	01/01/2003	22/03/2017	S	5088803	599748	10.28693769034457	45.94555081704556	(45.94555081704556, 10.28693769034457)
11662	Velocità Vento	m/s	833	Gerola Alta Pescegallo	1875	SO	01/01/2002		N	5097116	544202	9.571116796075925	46.0261906266171	(46.0261906266171, 9.571116796075925)
8118	Livello Idrometrico	cm	864	Castellanza C.so G. Matteotti	206	VA	24/07/1998		N	5050408	492783	8.907448770265438	45.607178487256796	(45.607178487256796, 8.907448770265438)
2497	Temperatura	°C	137	Rivolta d'Adda Ist. Spallanzani	102	CR	09/06/1993		N	5032417	540720	9.52068900696699	45.444090523311516	(45.444090523311516, 9.52068900696699)
19415	Temperatura	°C	1656	Casalmaggiore campo sportivo	26	CR	28/03/2017		N	4983484	611536	10.41505894979264	44.99603600446388	(44.99603600446388, 10.41505894979264)
5890	Temperatura	°C	598	San Rocco al Porto	50	LO	23/01/2002		N	4992297	555154	9.70078817718398	45.081986696978625	(45.081986696978625, 9.70078817718398)
4002	Umidità Relativa	%	140	Motta Visconti SMR	100	MI	15/05/2003		N	5014273	499103	8.988562726793255	45.281956197427846	(45.281956197427846, 8.988562726793255)
19113	Velocità Vento	m/s	575	Nibionno	310	LC	17/12/2013		N	5066429	520613	9.265020964805544	45.751111261617815	(45.751111261617815, 9.265020964805544)
4041	Precipitazione	mm	144	Madesimo Spluga	1915	SO	19/11/2000		N	5146513	526726	9.348122957946567	46.4716582729432	(46.4716582729432, 9.348122957946567)
8162	Temperatura	°C	869	Milano v.Feltre	127	MI	05/07/2000		N	5037597	519436	9.248738238564373	45.49163261583995	(45.49163261583995, 9.248738238564373)
14571	Velocità Vento	m/s	1378	Tignale Oldesio	374	BS	23/07/2013		N	5065781	633895	10.720923575669387	45.73262375727504	(45.73262375727504, 10.720923575669387)
14446	Umidità Relativa	%	1366	Porlezza torrente	291	CO	12/12/2012		N	5098254	510895	9.140799377952803	46.03777316988709	(46.03777316988709, 9.140799377952803)
8143	Livello Idrometrico	cm	879	Capriolo SP12	178	BS	01/02/2001		N	5055325	571386	9.916120527651652	45.64780024585513	(45.64780024585513, 9.916120527651652)
9039	Altezza Neve	cm	1215	Taleggio	763	BG	01/01/2004	10/11/2012	S	5082304	543960	9.566629647707643	45.8928987022868	(45.8928987022868, 9.566629647707643)
12025	Temperatura	°C	1297	Spinadesco	48	CR	03/02/2011		N	5000087	573153	9.930596472272326	45.150468869856816	(45.150468869856816, 9.930596472272326)
11647	Velocità Vento	m/s	111	Cassina Valsassina Moggio	1234	LC	28/02/2003		N	5084512	538583	9.497502220579186	45.91309369355323	(45.91309369355323, 9.497502220579186)
14292	Umidità Relativa	%	1347	Barzio Piani di Bobbio	1713	LC	14/10/2012		N	5089669	538832	9.50113070001856	45.95949319076256	(45.95949319076256, 9.50113070001856)
11862	Direzione Vento	°	998	Laveno-Mombello p.zza Matteotti	207	VA	11/05/2012		N	5084109	470426	8.61868470587428	45.909913257580605	(45.909913257580605, 8.61868470587428)
2327	Temperatura	°C	123	Cavenago d'Adda	67	LO	08/08/2002		N	5013079	544065	9.56173484815048	45.269827606107285	(45.269827606107285, 9.56173484815048)
14665	Temperatura	°C	1383	Sarezzo v.della Fonte	290	BS	02/11/2012		N	5057824	592468	10.187096209540632	45.66779897910953	(45.66779897910953, 10.187096209540632)
14477	Radiazione Globale	W/m²	1367	Bagolino SP669	775	BS	12/12/2012		N	5077140	612773	10.452195109199993	45.8385959381167	(45.8385959381167, 10.452195109199993)
32413	Radiazione Globale	W/m²	1680	Vilminore di Scalve Presolana	1856	BG	15/11/2017		N	5092483	580679	10.041578002405918	45.98117244427475	(45.98117244427475, 10.041578002405918)
7045	Radiazione Globale	W/m²	695	Ponti sul Mincio v.San Martino	113	MN	19/12/2006		N	5030184	631718	10.683357343786835	45.41277169168634	(45.41277169168634, 10.683357343786835)
5929	Precipitazione	mm	569	Sondrio v.Mazzini	307	SO	28/10/1993	11/01/2012	S	5113078	567173	9.87014407497457	46.16796681227828	(46.16796681227828, 9.87014407497457)
2111	Umidità Relativa	%	108	Samolaco v.Vignola	206	SO	27/07/1994		N	5120369	532896	9.426654061947305	46.23610160988358	(46.23610160988358, 9.426654061947305)
5903	Temperatura	°C	525	Corsico	119	MI	12/02/1997		N	5031403	507619	9.097410841871474	45.43610851009912	(45.43610851009912, 9.097410841871474)
14148	Radiazione Globale	W/m²	1325	Collio Memmo	1069	BS	18/04/2012		N	5073930	602209	10.315518370560413	45.81135931846123	(45.81135931846123, 10.315518370560413)
11855	Direzione Vento	°	833	Gerola Alta Pescegallo	1875	SO	14/05/2012		N	5097116	544202	9.571116796075925	46.0261906266171	(46.0261906266171, 9.571116796075925)
14402	Umidità Relativa	%	1365	Bione	911	BS	18/11/2012		N	5057931	603395	10.32736288461117	45.667218260274865	(45.667218260274865, 10.32736288461117)
8115	Precipitazione	mm	863	Lozza Ponte Vedano	276	VA	24/07/1998	26/03/2013	S	5069163	489791	8.868684818029294	45.77595113062985	(45.77595113062985, 8.868684818029294)
8129	Livello Idrometrico	cm	891	ISOLA S.ANTONIO SS 211	84	AL	18/04/2001		N	4986960	485996	8.822207521772977	45.03595562068677	(45.03595562068677, 8.822207521772977)
14549	Velocità Vento	m/s	1376	Puegnago sul Garda	291	BS	19/04/2013		N	5048460	617051	10.500343116277602	45.5798285986204	(45.5798285986204, 10.500343116277602)
9115	Precipitazione	mm	1233	Lurago Marinone	296	CO	01/01/2004		N	5061867	497850	8.972377589946609	45.71035377227722	(45.71035377227722, 8.972377589946609)
11663	Velocità Vento	m/s	835	Valdisotto Oga S. Colombano	2300	SO	01/01/2003		N	5145272	600293	10.305951823970043	46.45356305894081	(46.45356305894081, 10.305951823970043)
7028	Radiazione Globale	W/m²	687	Ferno	215	VA	21/11/2006		N	5051773	481053	8.756970445453431	45.61924377994763	(45.61924377994763, 8.756970445453431)
2389	Umidità Relativa	%	128	Capralba	96	CR	20/03/1996	01/01/2012	S	5032570	550482	9.645524773488086	45.44483042325703	(45.44483042325703, 9.645524773488086)
8095	Precipitazione	mm	912	Foppolo	1682	BG	01/01/1998		N	5099046	558502	9.756104062898737	46.04248712086998	(46.04248712086998, 9.756104062898737)
19407	Direzione Vento	°	1652	Tirano eliporto	481	SO	12/01/2017		N	5118967	591186	10.182280729237092	46.218166183274214	(46.218166183274214, 10.182280729237092)
9002	Temperatura	°C	1211	Castronno	379	VA	01/01/2004		N	5066146	486058	8.82075558870268	45.748730816584875	(45.748730816584875, 8.82075558870268)
11654	Velocità Vento	m/s	132	Bergamo v.Stezzano	211	BG	19/05/1993		N	5056541	551321	9.658768470289832	45.66051928748766	(45.66051928748766, 9.658768470289832)
14170	Livello Idrometrico	cm	1341	Bosisio Parini Imbarcadero	266	LC	27/10/2012		N	5072258	522295	9.28691508743616	45.803523458138656	(45.803523458138656, 9.28691508743616)
14405	Radiazione Globale	W/m²	1365	Bione	911	BS	18/11/2012		N	5057931	603395	10.32736288461117	45.667218260274865	(45.667218260274865, 10.32736288461117)
19053	Direzione Vento	°	555	Busto Arsizio v.Magenta	222	VA	26/11/2013		N	5050810	488313	8.850115752092071	45.610736040012604	(45.610736040012604, 8.850115752092071)
32399	Altezza Neve	cm	1680	Vilminore di Scalve Presolana	1856	BG	15/11/2017		N	5092483	580679	10.041578002405918	45.98117244427475	(45.98117244427475, 10.041578002405918)
32244	Umidità Relativa	%	885	Arcisate	383	VA	01/08/2016		N	5076955	491501	8.890542676800244	45.84610717798399	(45.84610717798399, 8.890542676800244)
8193	Precipitazione	mm	862	Lodi v. X Maggio	64	LO	18/02/2003		N	5018523	539869	9.50868492406451	45.31908017313	(45.31908017313, 9.50868492406451)
14569	Umidità Relativa	%	1378	Tignale Oldesio	374	BS	23/07/2013		N	5065781	633895	10.720923575669387	45.73262375727504	(45.73262375727504, 10.720923575669387)
2486	Umidità Relativa	%	136	Persico Dosimo	44	CR	01/01/1993		N	5001673	583213	10.058815853817418	45.16362871220641	(45.16362871220641, 10.058815853817418)
19161	Velocità Vento	m/s	1297	Spinadesco	48	CR	19/11/2013		N	5000087	573153	9.930596472272326	45.150468869856816	(45.150468869856816, 9.930596472272326)
9102	Precipitazione	mm	1220	Ponte di Legno Case Pirli	1640	BS	01/01/2004		N	5128139	616030	10.506555903978098	46.296900814514906	(46.296900814514906, 10.506555903978098)
9104	Precipitazione	mm	1229	Gandellino Grabiasca	738	BG	01/01/2004		N	5095336	573386	9.947876230335114	46.00766620841051	(46.00766620841051, 9.947876230335114)
5861	Precipitazione	mm	586	Costa Volpino	192	BG	01/01/1992		N	5075429	585212	10.09706172418631	45.82715793876258	(45.82715793876258, 10.09706172418631)
2441	Precipitazione	mm	132	Bergamo v.Stezzano	211	BG	15/10/1990		N	5056541	551321	9.658768470289832	45.66051928748766	(45.66051928748766, 9.658768470289832)
8224	Precipitazione	mm	873	Ponti sul Mincio Monzambano	62	MN	01/07/2003		N	5027985	633560	10.70629184040345	45.392637348813274	(45.392637348813274, 10.70629184040345)
8029	Precipitazione	mm	848	Livigno La Vallaccia	2660	SO	01/01/1995		N	5147768	591251	10.188728513795667	46.47730494291044	(46.47730494291044, 10.188728513795667)
2044	Radiazione Globale	W/m²	102	San Colombano al Lambro	140	MI	12/09/2003		N	5003839	538199	9.48624910324399	45.18699944365492	(45.18699944365492, 9.48624910324399)
8386	Livello Idrometrico	cm	880	Valmadrera Malgrate	222	LC	29/07/2002		N	5078101	529084	9.374633937871366	45.855860140087856	(45.855860140087856, 9.374633937871366)
11857	Direzione Vento	°	836	Aprica	1950	SO	24/02/2013		N	5109097	588704	10.148256664341748	46.1296816331299	(46.1296816331299, 10.148256664341748)
14385	Radiazione Globale	W/m²	1360	Clusone SP 671	564	BG	14/11/2012		N	5081243	572409	9.933128277592514	45.88094395586997	(45.88094395586997, 9.933128277592514)
6819	Precipitazione	mm	656	Gambara	47	BS	01/01/1990		N	5011493	601945	10.299119496064078	45.24954362474624	(45.24954362474624, 10.299119496064078)
14453	Velocità Vento	m/s	1366	Porlezza torrente	291	CO	12/12/2012		N	5098254	510895	9.140799377952803	46.03777316988709	(46.03777316988709, 9.140799377952803)
8181	Livello Idrometrico	cm	895	Soncino v. Brescia	87	CR	05/03/2003		N	5027680	569678	9.89027062156689	45.39916876114939	(45.39916876114939, 9.89027062156689)
9041	Altezza Neve	cm	1230	San Giacomo Filippo Lago Truzzo	2064	SO	09/01/2004		N	5134156	524616	9.319988190479972	46.36053123729497	(46.36053123729497, 9.319988190479972)
19422	Velocità Vento	m/s	1656	Casalmaggiore campo sportivo	26	CR	29/03/2017		N	4983484	611536	10.41505894979264	44.99603600446388	(44.99603600446388, 10.41505894979264)
14528	Temperatura	°C	1375	Varano Borghi	241	VA	27/03/2013		N	5068133	477631	8.712323647148091	45.766393707414714	(45.766393707414714, 8.712323647148091)
9111	Precipitazione	mm	1236	Porlezza Ponte Cuccio	304	CO	08/01/2004	13/12/2012	S	5098356	510909	9.140982638323736	46.038690973051786	(46.038690973051786, 9.140982638323736)
4042	Temperatura	°C	145	Darfo Boario Terme	222	BS	04/12/2002		N	5080789	591371	10.17735680898138	45.87460210989037	(45.87460210989037, 10.17735680898138)
14197	Precipitazione	mm	1342	Ponte in Valtellina Lago Reguzzo	2440	SO	13/10/2012		N	5105228	574978	9.969993307685913	46.09651166584453	(46.09651166584453, 9.969993307685913)
9016	Temperatura	°C	1224	Cortenova	456	LC	01/01/2004		N	5094947	529451	9.380396323644733	46.00746283105623	(46.00746283105623, 9.380396323644733)
11657	Velocità Vento	m/s	137	Rivolta d'Adda Ist. Spallanzani	102	CR	09/06/1993		N	5032417	540720	9.52068900696699	45.444090523311516	(45.444090523311516, 9.52068900696699)
19158	Direzione Vento	°	677	Cremona Via Fatebenefratelli	43	CR	12/02/2014		N	4999315	582066	10.043836158369393	45.14254063221695	(45.14254063221695, 10.043836158369393)
5859	Precipitazione	mm	582	Bergamo v.S.Giorgio	249	BG	01/01/1989	27/10/2011	S	5058641	552746	9.677286764680007	45.67931285015467	(45.67931285015467, 9.677286764680007)
8094	Precipitazione	mm	832	Lanzada Palù	2151	SO	01/01/1995		N	5126972	568128	9.884519789844443	46.29290281845888	(46.29290281845888, 9.884519789844443)
11840	Direzione Vento	°	132	Bergamo v.Stezzano	211	BG	10/05/2012		N	5056541	551321	9.658768470289832	45.66051928748766	(45.66051928748766, 9.658768470289832)
19005	Velocità Vento	m/s	503	Milano P.zza Zavattari	122	MI	23/09/2013		N	5035847	511082	9.141786267186658	45.47606340509791	(45.47606340509791, 9.141786267186658)
5868	Temperatura	°C	586	Costa Volpino	192	BG	26/07/1993		N	5075429	585212	10.09706172418631	45.82715793876258	(45.82715793876258, 10.09706172418631)
9100	Precipitazione	mm	1230	San Giacomo Filippo Lago Truzzo	2064	SO	09/01/2004		N	5134156	524616	9.319988190479972	46.36053123729497	(46.36053123729497, 9.319988190479972)
6167	Umidità Relativa	%	575	Nibionno	310	LC	03/12/2002		N	5066429	520613	9.265020964805544	45.751111261617815	(45.751111261617815, 9.265020964805544)
11129	Velocità Vento	m/s	123	Cavenago d'Adda	67	LO	28/08/2002		N	5013079	544065	9.56173484815048	45.269827606107285	(45.269827606107285, 9.56173484815048)
5882	Precipitazione	mm	575	Nibionno	310	LC	02/12/2002		N	5066429	520613	9.265020964805544	45.751111261617815	(45.751111261617815, 9.265020964805544)
11011	Umidità Relativa	%	912	Foppolo	1682	BG	22/11/2010		N	5099046	558502	9.756104062898737	46.04248712086998	(46.04248712086998, 9.756104062898737)
14769	Umidità Relativa	%	1553	Mozzanica v.Donizetti	104	BG	20/07/2015		N	5036208	553342	9.682488661964785	45.47736192966103	(45.47736192966103, 9.682488661964785)
9009	Temperatura	°C	1227	Sarezzo Gardone	338	BS	01/01/2004	06/06/2013	S	5060559	592390	10.186615288843331	45.69242141982123	(45.69242141982123, 10.186615288843331)
2452	Precipitazione	mm	133	Bema	800	SO	01/01/1993		N	5105966	543983	9.569105234399471	46.10585292565578	(46.10585292565578, 9.569105234399471)
11833	Direzione Vento	°	111	Cassina Valsassina Moggio	1234	LC	23/08/2012		N	5084512	538583	9.497502220579186	45.91309369355323	(45.91309369355323, 9.497502220579186)
19060	Direzione Vento	°	525	Corsico	119	MI	31/10/2013		N	5031403	507619	9.097410841871474	45.43610851009912	(45.43610851009912, 9.097410841871474)
8011	Umidità Relativa	%	835	Valdisotto Oga S. Colombano	2300	SO	01/01/1995		N	5145272	600293	10.305951823970043	46.45356305894081	(46.45356305894081, 10.305951823970043)
14125	Temperatura	°C	1328	Teglio S. Giacomo	357	SO	20/04/2012		N	5112157	580182	10.038477988191712	46.1582723086524	(46.1582723086524, 10.038477988191712)
5864	Temperatura	°C	594	Bergamo v.Goisis	290	BG	13/09/1996		N	5062715	553620	9.688958745309764	45.715912469852206	(45.715912469852206, 9.688958745309764)
8230	Precipitazione	mm	900	Chiari	140	BS	20/06/2003		N	5041392	573236	9.937768713461718	45.522213315999174	(45.522213315999174, 9.937768713461718)
11100	Umidità Relativa	%	1225	Premana Diga di Pagnona	725	LC	04/07/2011	19/07/2012	S	5100122	531422	9.406194660858826	46.05395062506561	(46.05395062506561, 9.406194660858826)
14139	Temperatura	°C	1330	Olgiate Comasco v.Repubblica	400	CO	18/04/2012		N	5068834	497872	8.972629613820208	45.77306208045847	(45.77306208045847, 8.972629613820208)
6476	Radiazione Globale	W/m²	559	Somma Lombardo	210	VA	20/03/2000		N	5055150	477613	8.71269145828479	45.649537127292405	(45.649537127292405, 8.71269145828479)
8097	Precipitazione	mm	822	Valtorta	982	BG	01/01/1998		N	5091256	541747	9.538885913106554	45.9736050452045	(45.9736050452045, 9.538885913106554)
19410	Radiazione Globale	W/m²	1652	Tirano eliporto	481	SO	07/12/2016		N	5118967	591186	10.182280729237092	46.218166183274214	(46.218166183274214, 10.182280729237092)
9123	Precipitazione	mm	1209	Rota d'Imagna	674	BG	02/01/2004		N	5076380	539709	9.511348909108976	45.839840095961094	(45.839840095961094, 9.511348909108976)
19105	Direzione Vento	°	594	Bergamo v.Goisis	290	BG	30/01/2014		N	5062715	553620	9.688958745309764	45.715912469852206	(45.715912469852206, 9.688958745309764)
6189	Umidità Relativa	%	572	Morbegno v.Cortivacci	262	SO	13/12/1999	29/09/2015	S	5108901	543736	9.566179893984474	46.132282960003735	(46.132282960003735, 9.566179893984474)
14370	Umidità Relativa	%	1360	Clusone SP 671	564	BG	14/11/2012		N	5081243	572409	9.933128277592514	45.88094395586997	(45.88094395586997, 9.933128277592514)
5968	Temperatura	°C	628	Cremona p.zza Libertà	61	CR	10/06/1992	04/04/2006	S	4998730	581171	10.032359066275932	45.13737896273478	(45.13737896273478, 10.032359066275932)
9311	Umidità Relativa	%	646	Como Villa Gallia	201	CO	01/01/1999		N	5073500	505203	9.06697137484454	45.81504286011291	(45.81504286011291, 9.06697137484454)
11851	Direzione Vento	°	148	Arconate SMR	182	MI	05/04/2012		N	5043898	488082	8.847321929216262	45.54851735741946	(45.54851735741946, 8.847321929216262)
